Lookup,Commercial_Mapping,Retail_Mapping,BU,FUM,REPORTING_DATE,DIVISION_NAME,DEAL_SOURCE_SYSTEM,PSGL_PRODUCT_CODE,PSGL_ACCOUNT_CODE,PROFIT_CENTRE,PSGL_AFFILIATE_CODE,PSGL_PRODUCT_CODE_12,DEAL_TYPE,DEAL_SUBTYPE,_rca_bookv_
1421004DDA008*,Overdrafts,,Diversified & Specialist Industries,Net loans and advances,2024-07-31,Commercial Division,CACIDSAU,DDA008,1421004,65550000,*,DDA008,DDA,8,15
1421004DDA008*,Overdrafts,,Diversified & Specialist Industries,Net loans and advances,2024-07-31,Commercial Division,CACIDSAU,DDA008,1421004,41790000,*,DDA008,DDA,8,"22026371,62"
1421004DDA008*,Overdrafts,,Diversified & Specialist Industries,Net loans and advances,2024-07-31,Commercial Division,CACIDSAU,DDA008,1421004,37160000,*,DDA008,DDA,8,"14192888,68"
1421004DDA008*,Overdrafts,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CACIDSAU,DDA008,1421004,34740000,*,DDA008,DDA,8,"1755085,21"
1421004DDA008*,Overdrafts,,Diversified & Specialist Industries,Net loans and advances,2024-07-31,Commercial Division,CACIDSAU,DDA008,1421004,32210000,*,DDA008,DDA,8,"7663799,63"
1421004DDA008*,Overdrafts,,Diversified & Specialist Industries,Net loans and advances,2024-07-31,Commercial Division,CACIDSAU,DDA008,1421004,40200000,*,DDA008,DDA,8,"197240,4"
2152514CDA008*,TD,,Diversified & Specialist Industries,Deposits and other borrowings,2024-07-31,Commercial Division,CACIDSAU,CDA008,2152514,65070000,*,CDA008,CDA,8,25040
2152514CDA008*,TD,,Diversified & Specialist Industries,Deposits and other borrowings,2024-07-31,Commercial Division,CACIDSAU,CDA008,2152514,37410000,*,CDA008,CDA,8,"75154,1"
2152514CDA008*,TD,,Diversified & Specialist Industries,Deposits and other borrowings,2024-07-31,Commercial Division,CACIDSAU,CDA008,2152514,60550000,*,CDA008,CDA,8,"762511,98"
2152514CDA008*,TD,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CACIDSAU,CDA008,2152514,38100000,*,CDA008,CDA,8,"113535,24"
2152514CDA008*,TD,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CACIDSAU,CDA008,2152514,35460000,*,CDA008,CDA,8,"429657,97"
2152514CDA008*,TD,,Diversified & Specialist Industries,Deposits and other borrowings,2024-07-31,Commercial Division,CACIDSAU,CDA008,2152514,41020000,*,CDA008,CDA,8,10000
2152514CDA008*,TD,,Diversified & Specialist Industries,Deposits and other borrowings,2024-07-31,Commercial Division,CACIDSAU,CDA008,2152514,31190000,*,CDA008,CDA,8,"325343,8"
2152514CDA008*,TD,,Diversified & Specialist Industries,Deposits and other borrowings,2024-07-31,Commercial Division,CACIDSAU,CDA008,2152514,37160000,*,CDA008,CDA,8,"371248,64"
2152514CDA008*,TD,,Diversified & Specialist Industries,Deposits and other borrowings,2024-07-31,Commercial Division,CACIDSAU,CDA008,2152514,20600000,*,CDA008,CDA,8,"29821,96"
2152514CDA008*,TD,,Diversified & Specialist Industries,Deposits and other borrowings,2024-07-31,Commercial Division,CACIDSAU,CDA008,2152514,24830000,*,CDA008,CDA,8,"87549,51"
2152514CDA008*,TD,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CACIDSAU,CDA008,2152514,30370000,*,CDA008,CDA,8,"24391,8"
2152514CDA008*,TD,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CACIDSAU,CDA008,2152514,70450000,*,CDA008,CDA,8,100145
2152514CDA008*,TD,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CACIDSAU,CDA008,2152514,35430000,*,CDA008,CDA,8,"233672,28"
2152514CDA008*,TD,,Diversified & Specialist Industries,Deposits and other borrowings,2024-07-31,Commercial Division,CACIDSAU,CDA008,2152514,52210000,*,CDA008,CDA,8,40000
2153008DDA008*,CANBI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CACIDSAU,DDA008,2153008,34740000,*,DDA008,DDA,8,"1634011,51"
2153008DDA008*,CANBI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CACIDSAU,DDA008,2153008,38100000,*,DDA008,DDA,8,"16799243,81"
2153008DDA008*,CANBI,,Diversified & Specialist Industries,Deposits and other borrowings,2024-07-31,Commercial Division,CACIDSAU,DDA008,2153008,52210000,*,DDA008,DDA,8,"714432,43"
2153008DDA008*,CANBI,,Diversified & Specialist Industries,Deposits and other borrowings,2024-07-31,Commercial Division,CACIDSAU,DDA008,2153008,65550000,*,DDA008,DDA,8,"1606313,04"
2153008DDA008*,CANBI,,Diversified & Specialist Industries,Deposits and other borrowings,2024-07-31,Commercial Division,CACIDSAU,DDA008,2153008,32940000,*,DDA008,DDA,8,"262930,88"
2153008DDA008*,CANBI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CACIDSAU,DDA008,2153008,35430000,*,DDA008,DDA,8,"3315974,96"
2153008DDA008*,CANBI,,Diversified & Specialist Industries,Deposits and other borrowings,2024-07-31,Commercial Division,CACIDSAU,DDA008,2153008,60550000,*,DDA008,DDA,8,"690283,9"
2153008DDA008*,CANBI,,Diversified & Specialist Industries,Deposits and other borrowings,2024-07-31,Commercial Division,CACIDSAU,DDA008,2153008,32210000,*,DDA008,DDA,8,"1899146,73"
2153008DDA008*,CANBI,,Diversified & Specialist Industries,Deposits and other borrowings,2024-07-31,Commercial Division,CACIDSAU,DDA008,2153008,37410000,*,DDA008,DDA,8,"21158026,46"
2153008DDA008*,CANBI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CACIDSAU,DDA008,2153008,70450000,*,DDA008,DDA,8,"559572,96"
2153008DDA008*,CANBI,,Diversified & Specialist Industries,Deposits and other borrowings,2024-07-31,Commercial Division,CACIDSAU,DDA008,2153008,24830000,*,DDA008,DDA,8,"17960681,39"
2153008DDA008*,CANBI,,Diversified & Specialist Industries,Deposits and other borrowings,2024-07-31,Commercial Division,CACIDSAU,DDA008,2153008,20600000,*,DDA008,DDA,8,"17242067,35"
2153008DDA008*,CANBI,,Diversified & Specialist Industries,Deposits and other borrowings,2024-07-31,Commercial Division,CACIDSAU,DDA008,2153008,40200000,*,DDA008,DDA,8,"4280435,65"
2153008DDA008*,CANBI,,Private Bank and Advice,Deposits and other borrowings,2024-07-31,Commercial Division,CACIDSAU,DDA008,2153008,20200000,*,DDA008,DDA,8,"15256,86"
2153008DDA008*,CANBI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CACIDSAU,DDA008,2153008,30370000,*,DDA008,DDA,8,"312638,38"
2153008DDA008*,CANBI,,Diversified & Specialist Industries,Deposits and other borrowings,2024-07-31,Commercial Division,CACIDSAU,DDA008,2153008,22850000,*,DDA008,DDA,8,"113357,3"
2153008DDA008*,CANBI,,Diversified & Specialist Industries,Deposits and other borrowings,2024-07-31,Commercial Division,CACIDSAU,DDA008,2153008,37160000,*,DDA008,DDA,8,"67209918,21"
2153008DDA008*,CANBI,,Diversified & Specialist Industries,Deposits and other borrowings,2024-07-31,Commercial Division,CACIDSAU,DDA008,2153008,72210000,*,DDA008,DDA,8,"12831,47"
2153008DDA008*,CANBI,,Diversified & Specialist Industries,Deposits and other borrowings,2024-07-31,Commercial Division,CACIDSAU,DDA008,2153008,50780000,*,DDA008,DDA,8,"8612420,48"
2153008DDA008*,CANBI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CACIDSAU,DDA008,2153008,35460000,*,DDA008,DDA,8,"27573927,51"
2153008DDA008*,CANBI,,Diversified & Specialist Industries,Deposits and other borrowings,2024-07-31,Commercial Division,CACIDSAU,DDA008,2153008,31190000,*,DDA008,DDA,8,"11273485,06"
2153008DDA008*,CANBI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CACIDSAU,DDA008,2153008,42290000,*,DDA008,DDA,8,"738999,16"
2153008DDA008*,CANBI,,Diversified & Specialist Industries,Deposits and other borrowings,2024-07-31,Commercial Division,CACIDSAU,DDA008,2153008,41790000,*,DDA008,DDA,8,"359938,97"
2153008DDA008*,CANBI,,Diversified & Specialist Industries,Deposits and other borrowings,2024-07-31,Commercial Division,CACIDSAU,DDA008,2153008,36680000,*,DDA008,DDA,8,"2122805,52"
2153008DDA008*,CANBI,,Diversified & Specialist Industries,Deposits and other borrowings,2024-07-31,Commercial Division,CACIDSAU,DDA008,2153008,41020000,*,DDA008,DDA,8,"3446250,46"
2153008DDA008*,CANBI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CACIDSAU,DDA008,2153008,34680000,*,DDA008,DDA,8,"107276,1"
2153008DDA008*,CANBI,,Diversified & Specialist Industries,Deposits and other borrowings,2024-07-31,Commercial Division,CACIDSAU,DDA008,2153008,65070000,*,DDA008,DDA,8,"191867,38"
,,Transaction Portfolio,Banking Prod,Deposits and other borrowings,2024-07-31,Australia Retail Division,PSGL,CRDCDT,2153012,30290088,*,CRDCDT,?,?,"37,59"
,,Transaction Portfolio,Banking Prod,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,CRDCDT,1422004,30290088,*,CRDCDT,?,?,109107
,,Transaction Portfolio,Consumer Cards,Deposits and other borrowings,2024-07-31,Australia Retail Division,PSGL,CRDCDT,2153012,30290201,*,CRDCDT,?,?,"138,74"
,,Unproductive,Banking Prod,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,DDAGRE,1451004,58110000,*,DDAGRE,?,?,"-0,64"
,,#N/A,Consumer Cards,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,CRD001,1422004,30290880,*,CRD001,?,?,"-107,89"
,,Transaction Portfolio,Banking Prod,Deposits and other borrowings,2024-07-31,Australia Retail Division,PSGL,RSVBAZ,2152114,21950000,*,RSVBAZ,?,?,"2,6"
,,Transaction Portfolio,Banking Prod,Deposits and other borrowings,2024-07-31,Australia Retail Division,PSGL,RSVBAZ,2152114,60640000,*,RSVBAZ,?,?,"6,08"
,,Unproductive,Banking Prod,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,DDAGRE,1451004,50650000,*,DDAGRE,?,?,"-1778,42"
,,Unproductive,HOME LOANS,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,MORINV,1453504,59320000,*,MORINV,?,?,"-2009,92"
,,Unproductive,Personal Lending,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,ILSOVB,1454504,47860000,*,ILSOVB,?,?,"-1002,82"
,,Unproductive,HOME LOANS,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,MORHLV,1453504,68830000,*,MORHLV,?,?,"-29494,57"
,,Unproductive,HOME LOANS,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,AUMISC,1459516,37380000,*,AUMISC,?,?,"-0,964"
,,Transaction Portfolio,Banking Prod,Deposits and other borrowings,2024-07-31,Australia Retail Division,PSGL,RSVBAZ,2152114,58050000,*,RSVBAZ,?,?,"0,23"
,,Unproductive,HOME LOANS,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,MORINV,1453504,48830000,*,MORINV,?,?,"-8831,42"
,,Transaction Portfolio,Consumer Cards,Deposits and other borrowings,2024-07-31,Australia Retail Division,PSGL,CRDCDT,2153012,30290883,*,CRDCDT,?,?,"55,71"
,,Unproductive,HOME LOANS,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,MORHLV,1453504,57830000,*,MORHLV,?,?,"-733,31"
,,Variable,HOME LOANS,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,PLA300,1424544,67380000,*,PLA300,?,?,2433243
,,Variable,HOME LOANS,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,PLA300,1424544,58430000,*,PLA300,?,?,"212083,27"
,,Transaction Portfolio,Banking Prod,Deposits and other borrowings,2024-07-31,Australia Retail Division,PSGL,RSVBAZ,2152114,35720000,*,RSVBAZ,?,?,"7,42"
,,#N/A,Banking Prod,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,,1451029,30260601,*,,?,?,"2328249,66"
,,Transaction Portfolio,Consumer Cards,Deposits and other borrowings,2024-07-31,Australia Retail Division,PSGL,CRDCDT,2153012,30290206,*,CRDCDT,?,?,"121,54"
,,Unproductive,Personal Lending,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,ILSOVB,1454504,32180000,*,ILSOVB,?,?,"77,58"
,,Unproductive,HOME LOANS,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,MORHLV,1453504,37910000,*,MORHLV,?,?,"-790,4"
,,Unproductive,Banking Prod,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,DDAGRE,1451004,41250000,*,DDAGRE,?,?,"-7,51"
,,Variable,HOME LOANS,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,PLA300,1424544,27380000,*,PLA300,?,?,"3386565,28"
,,Fixed,HOME LOANS,Net loans and advances,2024-07-31,Australia Retail Division,MADJ,MORHLF,1423104,27380000,*,MORHLF,?,?,0
,,Transaction Portfolio,Consumer Cards,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,CRDCDT,1422004,30290878,*,CRDCDT,?,?,"7531,83"
,,Unproductive,HOME LOANS,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,AUMISC,1459516,31270000,*,AUMISC,?,?,"-0,003"
,,Unproductive,HOME LOANS,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,MORINV,1453504,58430000,*,MORINV,?,?,"-1656,37"
,,Variable,HOME LOANS,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,MORINV,1423504,30260357,*,MORINV,?,?,"-7924281,43"
,,Unproductive,HOME LOANS,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,MORHLV,1453504,28900000,*,MORHLV,?,?,"-14787,15"
,,#N/A,HOME LOANS,Deposits and other borrowings,2024-07-31,Australia Retail Division,PSGL,MORHLS,2152114,67380000,*,MORHLS,?,?," 37,39 "
,,#N/A,Divisional Functions,Deposits and other borrowings,2024-07-31,Australia Retail Division,PSGL,,2153003,37220000,*,,?,?,"-1910499,42"
,,Unproductive,Banking Prod,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,DDAGRE,1451004,50900000,*,DDAGRE,?,?,"-0,03"
,,Unproductive,HOME LOANS,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,MORINV,1453504,37910000,*,MORINV,?,?,"-12121,14"
,,Unproductive,HOME LOANS,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,AUMISC,1459516,68830000,*,AUMISC,?,?,"-0,009"
,,Unproductive,HOME LOANS,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,MORINV,1453504,38830000,*,MORINV,?,?,"-35285,15"
,,#N/A,Personal Lending,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,ABL004,1454104,32130000,*,ABL004,?,?,"-15496,39"
,,Fixed,HOME LOANS,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,MORHLF,1423104,30260357,*,MORHLF,?,?,"-469383,13"
,,Transaction Portfolio,Consumer Cards,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,CRDCDT,1422004,30290201,*,CRDCDT,?,?,"5658,5"
,,Transaction Portfolio,Consumer Cards,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,CRDCDT,1422004,30290593,*,CRDCDT,?,?,"19557,83"
,,Transaction Portfolio,Banking Prod,Deposits and other borrowings,2024-07-31,Australia Retail Division,PSGL,HPP001,2152114,50650000,*,HPP001,?,?,"1,17"
,,#N/A,HOME LOANS,Deposits and other borrowings,2024-07-31,Australia Retail Division,PSGL,MORHLS,2152114,37380000,*,MORHLS,?,?," 28,30 "
,,Unproductive,HOME LOANS,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,MORHLV,1453504,47910000,*,MORHLV,?,?,"-380,71"
,,Transaction Portfolio,Consumer Cards,Deposits and other borrowings,2024-07-31,Australia Retail Division,PSGL,CRDCDT,2153012,30290878,*,CRDCDT,?,?,"478,71"
,,Unproductive,HOME LOANS,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,MORHLV,1453504,27380000,*,MORHLV,?,?,"-9325,25"
,,Unproductive,Banking Prod,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,DDAGRE,1451004,40720000,*,DDAGRE,?,?,"-0,94"
,,Variable,HOME LOANS,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,PLA300,1424544,67910000,*,PLA300,?,?,"815583,65"
,,Unproductive,Banking Prod,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,DDAGRE,1451004,40630000,*,DDAGRE,?,?,"-3786,61"
,,Unproductive,Banking Prod,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,AUMISC,1459516,61250000,*,AUMISC,?,?,"-0,093"
,,Unproductive,Divisional Functions,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,DDAGRE,1451004,30110000,*,DDAGRE,?,?,"-34,39"
,,Unproductive,HOME LOANS,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,DDAGRE,1451004,31270000,*,DDAGRE,?,?,"-3,46"
,,Variable,HOME LOANS,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,PLA300,1424544,77380000,*,PLA300,?,?,"198525,47"
,,Unproductive,Banking Prod,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,AUMISC,1459516,31250000,*,AUMISC,?,?,"-0,179"
,,Unproductive,Banking Prod,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,DDAGRE,1451004,21250000,*,DDAGRE,?,?,"-13,4"
,,Unproductive,HOME LOANS,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,MORHLV,1453504,59320000,*,MORHLV,?,?,"-2943,52"
,,Unproductive,HOME LOANS,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,DDAGRE,1451004,59320000,*,DDAGRE,?,?,"-337,02"
,,Unproductive,Banking Prod,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,AUMISC,1459516,40630000,*,AUMISC,?,?,"-5,082"
,,Transaction Portfolio,Consumer Cards,Deposits and other borrowings,2024-07-31,Australia Retail Division,PSGL,ACC003,2152114,30590000,*,ACC003,?,?,"-122,44"
,,#N/A,HOME LOANS,Deposits and other borrowings,2024-07-31,Australia Retail Division,PSGL,MORHLS,2152114,57380000,*,MORHLS,?,?," 5,00 "
,,Unproductive,HOME LOANS,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,MORHLV,1453504,29290000,*,MORHLV,?,?,"-760,93"
,,Unproductive,Banking Prod,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,AUMISC,1459516,58110000,*,AUMISC,?,?,"-0,017"
,,Unproductive,Banking Prod,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,AUMISC,1459516,40710000,*,AUMISC,?,?,"-0,138"
,,Unproductive,Banking Prod,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,DDAGRE,1451004,50450000,*,DDAGRE,?,?,"-10,46"
,,Unproductive,Banking Prod,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,AUMISC,1459516,20290000,*,AUMISC,?,?,"-0,119"
,,Unproductive,Banking Prod,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,AUMISC,1459516,70130000,*,AUMISC,?,?,"-0,34"
,,Transaction Portfolio,Banking Prod,Deposits and other borrowings,2024-07-31,Australia Retail Division,PSGL,RSVBAZ,2152114,50650000,*,RSVBAZ,?,?,"1,32"
,,Unproductive,HOME LOANS,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,DDAGRE,1451004,37380000,*,DDAGRE,?,?,"-2870,53"
,,Unproductive,Banking Prod,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,DDAGRE,1451004,50680000,*,DDAGRE,?,?,"-702,29"
,,Unproductive,Banking Prod,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,AUMISC,1459516,29690000,*,AUMISC,?,?,"-0,001"
,,Unproductive,Banking Prod,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,AUMISC,1459516,20360000,*,AUMISC,?,?,"-0,055"
,,Transaction Portfolio,Banking Prod,Deposits and other borrowings,2024-07-31,Australia Retail Division,PSGL,ACC003,2152114,21950000,*,ACC003,?,?,"0,6"
,,Unproductive,Banking Prod,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,DDAGRE,1451004,40710000,*,DDAGRE,?,?,"-9,59"
,,Variable,HOME LOANS,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,PLA300,1424544,59320000,*,PLA300,?,?,"158845,62"
,,Unproductive,HOME LOANS,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,MORHLV,1453504,47570000,*,MORHLV,?,?,-11843
,,Variable,Customer Engagement,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,PLA300,1424544,30260000,*,PLA300,?,?,"11965,65"
,,Variable,HOME LOANS,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,PLA300,1424544,47570000,*,PLA300,?,?,"4973135,7"
,,Transaction Portfolio,Consumer Cards,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,CRDCDT,1422004,30290821,*,CRDCDT,?,?,"-18919,38"
,,Unproductive,HOME LOANS,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,AUMISC,1459516,41270000,*,AUMISC,?,?,"-0,002"
,,Unproductive,HOME LOANS,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,MORHLV,1453504,27910000,*,MORHLV,?,?,"-725,22"
,,Transaction Portfolio,Consumer Cards,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,CRDCDT,1452004,30290669,*,CRDCDT,?,?,"252974,78"
,,Unproductive,HOME LOANS,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,DDAGRE,1451004,27380000,*,DDAGRE,?,?,"-8085,42"
,,Unproductive,Banking Prod,Net loans and advances,2024-07-31,Australia Retail Division,PSGL,DDAGRE,1451004,60660000,*,DDAGRE,?,?,"-744,09"
